,ML_model,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_score,mean_test_precision,mean_test_recall,param_C,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_penalty,param_solver,params,rank_test_accuracy,rank_test_f1_score,rank_test_precision,rank_test_recall,split0_test_accuracy,split0_test_f1_score,split0_test_precision,split0_test_recall,split1_test_accuracy,split1_test_f1_score,split1_test_precision,split1_test_recall,split2_test_accuracy,split2_test_f1_score,split2_test_precision,split2_test_recall,split3_test_accuracy,split3_test_f1_score,split3_test_precision,split3_test_recall,split4_test_accuracy,split4_test_f1_score,split4_test_precision,split4_test_recall,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_score,std_test_precision,std_test_recall
196,RandomForestClassifier,5.006353712081909,0.6341456413269043,0.6648,0.44220080861597816,0.33891466876136955,0.6368105194313449,,False,balanced,entropy,10,log2,3,20,215,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 20, 'n_estimators': 215}",199,32,180,198,0.6736631684157921,0.4498736310025273,0.3472041612483745,0.638755980861244,0.6691654172913544,0.42931034482758623,0.33557951482479786,0.5956937799043063,0.674,0.4502529510961214,0.3472041612483745,0.6402877697841727,0.655327663831916,0.4357084357084357,0.3308457711442786,0.6378896882494005,0.6518259129564783,0.445859872611465,0.33373063170441003,0.6714628297362111,0.07221157852779439,0.1135306873591828,0.009383224284393097,0.008312612852430224,0.006935847474132242,0.02411910357482532
197,RandomForestClassifier,10.162235832214355,1.033925676345825,0.6647,0.4405709419642931,0.33808253564420976,0.6329804258028984,,False,balanced,entropy,10,log2,3,20,359,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 20, 'n_estimators': 359}",204,92,206,241,0.6736631684157921,0.4470787468247248,0.34600262123197906,0.631578947368421,0.6661669165417291,0.4231433506044905,0.3310810810810811,0.5861244019138756,0.673,0.4504201680672269,0.34670116429495473,0.6426858513189448,0.6583291645822912,0.43600330305532614,0.33249370277078083,0.6330935251798561,0.6523261630815408,0.44621513944223107,0.3341288782816229,0.6714628297362111,0.10371979379850578,0.10107646969679743,0.008306912923806324,0.009959384378487203,0.00682536126216906,0.027469666457205045
198,RandomForestClassifier,16.270716428756714,1.7458990573883058,0.6624,0.4430337198207282,0.33804494979687033,0.6435230405149563,,False,balanced,entropy,10,log2,3,20,599,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 20, 'n_estimators': 599}",257,18,208,162,0.6696651674162919,0.4468619246861924,0.3436293436293436,0.638755980861244,0.6686656671664168,0.4299226139294927,0.33557046979865773,0.5980861244019139,0.6735,0.45719035743973396,0.34987277353689566,0.6594724220623501,0.6548274137068534,0.43902439024390244,0.33210332103321033,0.6474820143884892,0.6453226613306653,0.4421715184893784,0.32903981264637,0.6738609112709832,0.2732932744798981,0.2549747664071874,0.010621697911945022,0.008987431476435187,0.00766239941736838,0.025605688589274433
199,RandomForestClassifier,24.43196043968201,2.3101699352264404,0.6641,0.4415068327666573,0.33830483961908264,0.6363356837974595,,False,balanced,entropy,10,log2,3,20,1000,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 20, 'n_estimators': 1000}",221,55,199,204,0.6681659170414792,0.4438860971524288,0.34149484536082475,0.6339712918660287,0.671664167916042,0.4281984334203655,0.33652530779753764,0.5885167464114832,0.678,0.45791245791245794,0.3527885862516213,0.6522781774580336,0.6568284142071036,0.4367816091954023,0.33208489388264667,0.6378896882494005,0.6458229114557279,0.44075829383886256,0.3286219081272085,0.6690647482014388,0.5613463351958424,0.02860445110778185,0.011434418686097802,0.009745634100447246,0.008432189773526184,0.026909552690117036
200,RandomForestClassifier,0.35650200843811036,0.054315042495727536,0.6559,0.4284639100833596,0.3279311906530732,0.618118264431517,,False,balanced,entropy,10,log2,4,5,10,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",309,399,312,310,0.6561719140429785,0.4314049586776859,0.32954545454545453,0.6244019138755981,0.6526736631684158,0.415475189234651,0.3203631647211414,0.5909090909090909,0.668,0.43824027072758037,0.338562091503268,0.6211031175059952,0.6513256628314157,0.4215767634854772,0.3223350253807107,0.6091127098321343,0.6513256628314157,0.43562753036437246,0.32885085574572126,0.645083932853717,0.06375377092440332,0.018210314110510023,0.006304389339089988,0.008622336232752256,0.006404273978413688,0.017871574061216977
201,RandomForestClassifier,0.3876293182373047,0.052528095245361325,0.6618,0.4390274931298129,0.3357866120904264,0.6348962175713974,,False,balanced,entropy,10,log2,4,5,16,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 16}",268,161,256,219,0.6671664167916042,0.44407345575959933,0.34102564102564104,0.6363636363636364,0.6656671664167916,0.4247635425623388,0.3315436241610738,0.5909090909090909,0.659,0.4437194127243067,0.3362175525339926,0.6522781774580336,0.6643321660830416,0.42990654205607476,0.33289473684210524,0.6067146282973621,0.6528264132066033,0.4526813880126183,0.3372502937720329,0.6882494004796164,0.02839982444513911,0.006128380273366292,0.005263248776701219,0.010203297298513969,0.0033513835789891304,0.03429013090710288
202,RandomForestClassifier,0.6117728233337403,0.08626008033752441,0.6647,0.43722890423692906,0.33650050668963805,0.6243457201702753,,False,balanced,entropy,10,log2,4,5,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 27}",204,220,249,295,0.6756621689155422,0.4513947590870668,0.34901960784313724,0.638755980861244,0.6621689155422289,0.4232081911262799,0.32891246684350134,0.5933014354066986,0.668,0.4391891891891892,0.3389830508474576,0.6235011990407674,0.6593296648324162,0.426284751474305,0.32857142857142857,0.6067146282973621,0.6583291645822912,0.4460665044606651,0.33700980392156865,0.6594724220623501,0.04384379866484453,0.017417900884327653,0.006433073190055246,0.010945975528547178,0.007532257558769604,0.02330952750859319
203,RandomForestClassifier,1.1347205638885498,0.1203160285949707,0.6642,0.4336425582334092,0.33493285852894994,0.6166856195426433,,False,balanced,entropy,10,log2,4,5,46,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 46}",220,307,270,313,0.6821589205397302,0.4610169491525424,0.3569553805774278,0.6507177033492823,0.6691654172913544,0.4057450628366248,0.32471264367816094,0.5406698564593302,0.678,0.4409722222222222,0.345578231292517,0.6091127098321343,0.6428214107053527,0.41761827079934744,0.3164400494437577,0.6139088729016786,0.6488244122061031,0.44285714285714284,0.3309608540925267,0.6690647482014388,0.0577581867872038,0.00640710008042817,0.015690110508052257,0.01961443769236545,0.014564648152856607,0.04415269870703028
204,RandomForestClassifier,1.725622034072876,0.2112751007080078,0.666,0.4367336948762948,0.3369754605938359,0.6210016866889264,,False,balanced,entropy,10,log2,4,5,77,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 77}",177,237,238,303,0.6761619190404797,0.4452054794520548,0.3466666666666667,0.6220095693779905,0.663168415792104,0.4139130434782608,0.3251366120218579,0.569377990430622,0.6695,0.441251056635672,0.34073107049608353,0.6258992805755396,0.6613306653326664,0.43347280334728033,0.3329048843187661,0.6211031175059952,0.6598299149574788,0.44983818770226536,0.33943833943833945,0.6666666666666666,0.056895326663954804,0.026659233036377024,0.006056910240299099,0.01261369147587526,0.007361025757754743,0.030905013554179194
205,RandomForestClassifier,2.7999271392822265,0.33559107780456543,0.6651,0.4411388302642077,0.3386149181808368,0.6334543532638005,,False,balanced,entropy,10,log2,4,5,129,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 129}",191,70,190,238,0.672663668165917,0.4463229078613694,0.34509803921568627,0.631578947368421,0.6691654172913544,0.43127147766323026,0.33646112600536193,0.6004784688995215,0.673,0.4448217317487267,0.3442838370565046,0.6282973621103117,0.6613306653326664,0.44095788604459124,0.336272040302267,0.6402877697841727,0.6493246623311656,0.44232299124900554,0.33095238095238094,0.6666666666666666,0.06428481542282738,0.05378457530396923,0.008934441113385863,0.005278246895391135,0.0053479174806776745,0.021294340017591368
206,RandomForestClassifier,5.056251096725464,0.5102021217346191,0.6647,0.43770926249308195,0.33676941242082026,0.6257944568746917,,False,balanced,entropy,10,log2,4,5,215,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 215}",204,210,242,284,0.672663668165917,0.4416027280477408,0.343046357615894,0.6196172248803827,0.665167416291854,0.42041522491349487,0.32926829268292684,0.5813397129186603,0.6735,0.4507989907485282,0.3471502590673575,0.6426858513189448,0.6583291645822912,0.4284518828451883,0.32904884318766064,0.6139088729016786,0.6538269134567284,0.4472843450479233,0.33532934131736525,0.6714628297362111,0.06462419993217547,0.03322084394107422,0.007743932554078879,0.011515498341549546,0.007281851445782636,0.03008808004945491
207,RandomForestClassifier,8.286390686035157,0.9143990993499755,0.6653,0.4411053059317751,0.33874667856732876,0.6329781809002557,,False,balanced,entropy,10,log2,4,5,359,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 359}",189,71,184,242,0.672663668165917,0.4463229078613694,0.34509803921568627,0.631578947368421,0.6701649175412294,0.42906574394463665,0.33604336043360433,0.5933014354066986,0.6755,0.45139475908706683,0.34856396866840733,0.6402877697841727,0.6613306653326664,0.43817427385892116,0.3350253807106599,0.6330935251798561,0.6468234117058529,0.44057052297939775,0.3289940828402367,0.6666666666666666,0.04122192914294422,0.049858607418310365,0.010382016565030476,0.007576356110050665,0.007112769086163808,0.023515016869781146
208,RandomForestClassifier,13.385467529296875,1.3170668601989746,0.665,0.4385759986466088,0.3374458475649055,0.627232346562941,,False,balanced,entropy,10,log2,4,5,599,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 599}",192,177,225,279,0.6691654172913544,0.4389830508474576,0.33989501312335957,0.6196172248803827,0.671664167916042,0.4251968503937008,0.3351724137931035,0.5813397129186603,0.6775,0.45292620865139943,0.35039370078740156,0.6402877697841727,0.6568284142071036,0.4339933993399339,0.33081761006289306,0.6306954436450839,0.6498249124562281,0.44178628389154706,0.3309438470728793,0.6642685851318945,0.2296533356724873,0.0569618392398747,0.010148421388822711,0.009126619362988241,0.007279915350954502,0.02727135570233629
209,RandomForestClassifier,21.675764417648317,2.401863622665405,0.6679,0.44345728132937556,0.3411651766568606,0.634421519626404,,False,balanced,entropy,10,log2,4,5,1000,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",165,14,150,223,0.6741629185407296,0.44839255499153974,0.3468586387434555,0.6339712918660287,0.672663668165917,0.4239226033421284,0.33518776077885953,0.5765550239234449,0.6775,0.45752733389402855,0.35233160621761656,0.6522781774580336,0.6653326663331666,0.44389027431421446,0.33969465648854963,0.6402877697841727,0.6498249124562281,0.4435612082670906,0.33174791914387636,0.6690647482014388,0.20833920644659917,0.1648094866500482,0.009871585316049765,0.0109938902508122,0.007532197259736422,0.03131522798842379
210,RandomForestClassifier,0.23366851806640626,0.03430986404418945,0.6543,0.42628472940898726,0.3266707444518981,0.6152448676465526,,False,balanced,entropy,10,log2,4,10,10,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",314,425,320,315,0.6636681659170415,0.4282073067119796,0.33201581027667987,0.6028708133971292,0.6571714142928535,0.4225589225589225,0.32597402597402597,0.6004784688995215,0.677,0.44310344827586207,0.34589502018842533,0.6163069544364509,0.6513256628314157,0.4108199492814877,0.31723237597911225,0.5827338129496403,0.6223111555777889,0.42672741078208054,0.31222222222222223,0.6738609112709832,0.02339766498186366,0.0017177571952273988,0.018127119678002263,0.010389338255706383,0.011801153530293835,0.03118666446996686
211,RandomForestClassifier,0.3533754348754883,0.045165634155273436,0.6514,0.4264895866788009,0.3249259214458735,0.6214760071368742,,False,balanced,entropy,10,log2,4,10,16,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 16}",317,422,360,302,0.6416791604197901,0.42777334397446126,0.3209580838323353,0.6411483253588517,0.656671664167916,0.41030042918454934,0.31994645247657294,0.5717703349282297,0.661,0.43874172185430466,0.3350189633375474,0.6354916067146283,0.6608304152076038,0.4263959390862945,0.32941176470588235,0.60431654676259,0.6368184092046023,0.4292452830188679,0.3192982456140351,0.6546762589928058,0.008296481589690395,0.0025478354255707883,0.010157864452509316,0.009182400218106252,0.006232114229587027,0.029837980039449645
212,RandomForestClassifier,0.5995947360992432,0.08369364738464355,0.6617,0.43720304190731324,0.3351458673570015,0.6296143718518008,,False,balanced,entropy,10,log2,4,10,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 27}",273,221,265,262,0.665167416291854,0.4481054365733113,0.3417085427135678,0.6507177033492823,0.6616691654172914,0.4238297872340426,0.3289299867899604,0.5956937799043063,0.682,0.4479166666666667,0.3510204081632653,0.6187050359712231,0.655327663831916,0.42821576763485475,0.32741116751269034,0.6187050359712231,0.6443221610805403,0.4379446640316205,0.3266509433962264,0.6642685851318945,0.026710975210183535,0.02464144761074972,0.012381797884383747,0.009938985866184932,0.00965060721335413,0.024637519719562833
213,RandomForestClassifier,0.9946391582489014,0.11896519660949707,0.6597,0.4351313717122246,0.33322683930115704,0.6281792933117621,,False,balanced,entropy,10,log2,4,10,46,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 46}",286,277,282,274,0.6616691654172914,0.44553644553644556,0.33872976338729766,0.6507177033492823,0.665167416291854,0.42041522491349487,0.32926829268292684,0.5813397129186603,0.68,0.44250871080139376,0.34746922024623805,0.6091127098321343,0.6458229114557279,0.43450479233226835,0.325748502994012,0.6522781774580336,0.6458229114557279,0.4326923076923077,0.3249097472924188,0.6474820143884892,0.0427880101986996,0.014034402805165583,0.01289055264773729,0.008783581836470955,0.008647053134815673,0.028353787646620957
